종목코드,종목명
005930,삼성전자
000660,SK하이닉스
005380,현대차
373220,LG에너지솔루션
207940,삼성바이오로직스
005935,삼성전자우
012450,한화에어로스페이스
329180,HD현대중공업
000270,기아
034020,두산에너빌리티
402340,SK스퀘어
105560,KB금융
028260,삼성물산
068270,셀트리온
042660,한화오션
015760,한국전력
012330,현대모비스
055550,신한지주
035420,NAVER
032830,삼성생명
010130,고려아연
267260,HD현대일렉트릭
009540,HD한국조선해양
005490,POSCO홀딩스
086790,하나금융지주
010140,삼성중공업
006400,삼성SDI
035720,카카오
196170,알테오젠
051910,LG화학
064350,현대로템
000810,삼성화재
298040,효성중공업
034730,SK
009150,삼성전기
316140,우리금융지주
267250,HD현대
011200,HMM
086280,현대글로비스
138040,메리츠금융지주
096770,SK이노베이션
003670,포스코퓨처엠
006800,미래에셋증권
033780,KT&G
066570,LG전자
272210,한화시스템
024110,기업은행
042700,한미반도체
047810,한국항공우주
352820,하이브
010120,LS ELECTRIC
0126Z0,삼성에피스홀딩스
247540,에코프로비엠
018260,삼성에스디에스
030200,KT
000150,두산
003550,LG
017670,SK텔레콤
086520,에코프로
307950,현대오토에버
079550,LIG넥스원
000720,현대건설
259960,크래프톤
047050,포스코인터내셔널
298380,에이비엘바이오
323410,카카오뱅크
010950,S-Oil
071050,한국금융지주
005387,현대차2우B
277810,레인보우로보틱스
000880,한화
326030,SK바이오팜
278470,에이피알
003230,삼양식품
005830,DB손해보험
003490,대한항공
180640,한진칼
039490,키움증권
000100,유한양행
443060,HD현대마린솔루션
007660,이수페타시스
005940,NH투자증권
161390,한국타이어앤테크놀로지
454910,두산로보틱스
016360,삼성증권
377300,카카오페이
090430,아모레퍼시픽
006260,LS
028300,HLB
064400,LG씨엔에스
032640,LG유플러스
005385,현대차우
011070,LG이노텍
000250,삼천당제약
022100,포스코DX
034220,LG디스플레이
029780,삼성카드
950160,코오롱티슈진
141080,리가켐바이오
241560,두산밥캣
087010,펩트론
128940,한미약품
078930,GS
021240,코웨이
052690,한전기술
001040,CJ
088980,맥쿼리인프라
001440,대한전선
036570,엔씨소프트
028050,삼성E&A
058470,리노공업
009830,한화솔루션
138930,BNK금융지주
066970,엘앤에프
082740,한화엔진
271560,오리온
175330,JB금융지주
062040,산일전기
214450,파마리서치
251270,넷마블
450080,에코프로머티
319400,현대무벡스
011790,SKC
004020,현대제철
051900,LG생활건강
214370,케어젠
302440,SK바이오사이언스
347850,디앤디파마텍
002380,KCC
214150,클래시스
035250,강원랜드
108490,로보티즈
036460,한국가스공사
011780,금호석유화학
000990,DB하이텍
111770,영원무역
240810,원익IPS
017800,현대엘리베이터
0009K0,에임드바이오
039030,이오테크닉스
310210,보로노이
103140,풍산
031210,서울보증보험
018880,한온시스템
030530,원익홀딩스
097950,CJ제일제당
071970,HD현대마린엔진
011170,롯데케미칼
004990,롯데지주
012750,에스원
103590,일진전기
204320,HL만도
012510,더존비즈온
014680,한솔케미칼
140410,메지온
145020,휴젤
403870,HPSP
226950,올릭스
088350,한화생명
008930,한미사이언스
004170,신세계
439260,대한조선
051600,한전KPS
068760,셀트리온제약
257720,실리콘투
263750,펄어비스
004800,효성
489790,한화비전
001430,세아베스틸지주
001720,신영증권
042670,HD현대인프라코어
041510,에스엠
026960,동서
009420,한올바이오파마
237690,에스티팜
000240,한국앤컴퍼니
004370,농심
457190,이수스페셜티케미컬
009970,영원무역홀딩스
383220,F&F
336260,두산퓨얼셀
001450,현대해상
035900,JYP Ent.
353200,대덕전자
357780,솔브레인
030000,제일기획
081660,미스토홀딩스
028670,팬오션
011210,현대위아
058610,에스피지
475830,오름테라퓨틱
139480,이마트
005850,에스엘
097230,HJ중공업
139130,iM금융지주
476830,알지노믹스
437730,삼현
000120,CJ대한통운
003690,코리안리
010060,OCI홀딩스
023530,롯데쇼핑
069960,현대백화점
095340,ISC
018670,SK가스
000155,두산우
192820,코스맥스
047040,대우건설
002790,아모레퍼시픽홀딩스
098460,고영
361610,SK아이이테크놀로지
282330,BGF리테일
462870,시프트업
005290,동진쎄미켐
445680,큐리옥스바이오시스템즈
160190,하이젠알앤엠
267270,HD현대건설기계
090710,휴림로봇
083650,비에이치아이
069620,대웅제약
017960,한국카본
064760,티씨케이
006280,녹십자
466100,클로봇
222800,심텍
006040,동원산업
084370,유진테크
008770,호텔신라
023590,다우기술
020150,롯데에너지머티리얼즈
003570,SNT다이내믹스
483650,달바글로벌
007070,GS리테일
073240,금호타이어
00680K,미래에셋증권2우B
458870,씨어스테크놀로지
089030,테크윙
067310,하나마이크론
032350,롯데관광개발
112610,씨에스윈드
395400,SK리츠
039200,오스코텍
375500,DL이앤씨
140860,파크시스템스
065350,신성델타테크
006360,GS건설
034230,파라다이스
020560,아시아나항공
178320,서진시스템
085620,미래에셋생명
007310,오뚜기
060370,LS마린솔루션
161890,한국콜마
000500,가온전선
005070,코스모신소재
077970,STX엔진
491000,리브스메드
099320,쎄트렉아이
036930,주성엔지니어링
007340,DN오토모티브
484870,엠앤씨솔루션
001120,LX인터내셔널
101490,에스앤에스텍
007810,코리아써키트
003540,대신증권
348370,엔켐
253450,스튜디오드래곤
035760,CJ ENM
456160,지투지바이오
323280,태성
290650,엘앤씨바이오
294870,HDC현대산업개발
195940,HK이노엔
005440,현대지에프홀딩스
032820,우리기술
001800,오리온홀딩스
051915,LG화학우
122870,와이지엔터테인먼트
007390,네이처셀
003090,대웅
293490,카카오게임즈
071320,지역난방공사
031980,피에스케이홀딩스
085660,차바이오텍
000080,하이트진로
298020,효성티앤씨
096530,씨젠
249420,일동제약
300720,한일시멘트
100090,SK오션플랜트
330590,롯데리츠
003380,하림지주
415640,KB발해인프라
005300,롯데칠성
120110,코오롱인더
232140,와이씨
229640,LS에코에너지
056080,유진로봇
185750,종근당
030610,교보증권
285130,SK케미칼
319660,피에스케이
000815,삼성화재우
004000,롯데정밀화학
006120,SK디스커버리
328130,루닛
075580,세진중공업
