종목코드,종목명
282720,금양그린파워
000440,중앙에너비스
223250,드림씨아이에스
068240,다원시스
225190,LK삼양
004140,동방
413630,씨피시스템
006660,삼성공조
036420,콘텐트리중앙
317770,엑스페릭스
078140,대봉엘에스
37550L,DL이앤씨2우(전환)
078935,GS우
008700,아남전자
357230,에이치피오
389030,지니너스
063080,컴투스홀딩스
042510,라온시큐어
100590,머큐리
331740,아우토크립트
001275,부국증권우
036220,오상헬스케어
038110,에코플라스틱
389140,포바이포
042500,링네트
362320,청담글로벌
487580,폴레드
002210,동성제약
226400,오스테오닉
035610,솔본
039980,폴라리스AI
066980,한성크린텍
302550,리메드
377480,마음AI
032560,황금에스티
363280,티와이홀딩스
072020,중앙백신
303810,동국생명과학
066310,큐에스아이
023800,인지컨트롤스
311320,지오엘리먼트
029480,광무
092040,아미코젠
014440,영보화학
053260,금강철강
265740,엔에프씨
033290,로젠
129920,대성하이텍
058860,KTis
418470,KT밀리의서재
014160,대영포장
089230,THE E&M
131370,알서포트
093920,서원인텍
011700,한신기계
950130,엑세스바이오
023000,삼원강재
443670,에스피소프트
100130,동국S&C
040420,정상제이엘에스
063170,서울옥션
464490,쿼드메디슨
052860,아이앤씨
203690,아크솔루션스
262260,에이프로
348350,위드텍
408470,한패스
059270,해성에어로보틱스
008260,NI스틸
066700,테라젠이텍스
043610,KT지니뮤직
0007J0,인벤테라
330350,위더스제약
004890,동일산업
298540,더네이쳐홀딩스
024880,케이피에프
052420,오성첨단소재
063160,종근당바이오
009300,삼아제약
005740,크라운해태홀딩스
163560,동일고무벨트
030960,양지사
131400,이브이첨단소재
011370,서한
101330,모베이스
017370,우신시스템
463020,뉴엔AI
024830,세원물산
004840,DRB동일
412350,레이저쎌
053580,웹케시
002200,한국수출포장
096250,와이즈넛
130580,나이스디앤비
347890,엠엑스온
055490,테이팩스
117670,알파칩스
004650,창해에탄올
139990,아주스틸
049080,기가레인
006840,AK홀딩스
072950,빛샘전자
007980,TP
208370,셀바스헬스케어
049180,셀루메드
183490,엔지켐생명과학
009190,대양금속
004590,한국가구
067000,조이시티
066590,스모트로닉
088390,이녹스
453860,에이에스텍
321260,프로이천
011000,진원생명과학
007110,일신석재
019540,일지테크
000230,일동홀딩스
040910,아이씨디
001020,페이퍼코리아
000590,CS홀딩스
058630,엠게임
439580,블루엠텍
225530,HC보광산업
002600,조흥
079810,APS이노베이션
432470,케이엔에스
265560,영화테크
142280,녹십자엠에스
251120,바이오에프디엔씨
054620,APS
124560,태웅로직스
054670,대한뉴팜
175250,아이큐어
007815,코리아써우
261780,아리바이오랩
424960,스마트레이더시스템
033340,좋은사람들
037760,쎄니트
041930,SY동아
412540,제일엠앤에스
189330,씨이랩
411080,샌즈랩
253840,수젠텍
382480,지아이텍
111380,동인기연
084730,팅크웨어
002700,신일전자
238090,앤디포스
234300,에스트래픽
290660,다이나믹솔루션
054040,한국컴퓨터
048530,인트론바이오
084650,랩지노믹스
476040,오가노이드사이언스
001470,삼부토건
451250,삐아
222160,NPX
009180,한솔로지스틱스
170030,현대공업
294630,서남
475430,키스트론
277880,티에스아이
109070,주성코퍼레이션
007590,동방아그로
017480,삼현철강
005870,휴니드
370090,퓨런티어
096775,SK이노베이션우
147760,피엠티
413390,엠오티
010960,삼호개발
419050,삼기에너지솔루션즈
007460,에이프로젠
095720,웅진씽크빅
388870,파로스아이바이오
101670,하이드로리튬
010280,아이티센엔텍
037440,희림
001260,남광토건
065510,휴비츠
060590,씨티씨바이오
217190,제너셈
017650,대림제지
036640,HRS
110790,크리스에프앤씨
014970,삼륭물산
201490,미투온
024740,한일단조
123010,알엔티엑스
006090,사조오양
067290,JW신약
011320,유니크
012700,리드코프
0015N0,아로마티카
058400,KNN
069730,DSR제강
019550,SBI인베스트먼트
320000,한울반도체
003580,HLB글로벌
013870,지엠비코리아
460940,피앤에스로보틱스
011150,CJ씨푸드
348150,고바이오랩
000105,유한양행우
302430,이노메트리
067570,엔브이에이치코리아
020710,시공테크
026150,특수건설
373200,엑스플러스
340360,다보링크
307870,비투엔
900260,로스웰
006890,태경케미컬
018500,동원금속
273640,와이엠텍
096350,대창솔루션
299660,셀리드
001560,제일연마
006140,피제이전자
317830,에스피시스템스
002720,국제약품
900250,크리스탈신소재
171120,라이온켐텍
031820,아이티센씨티에스
067170,오텍
032540,TJ미디어
208140,정다운
085310,엔케이
102370,케이옥션
478560,블랙야크아이앤씨
014470,부방
005750,대림바스
091120,이엠텍
000850,화천기공
187420,HLB제넥스
448710,코츠테크놀로지
35320K,대덕전자1우
033130,디지틀조선
004720,팜젠사이언스
053280,예스24
048430,유라테크
126880,제이엔케이글로벌
094860,네오리진
234920,자이글
263800,데이타솔루션
391710,코닉오토메이션
105740,디케이락
081180,쎄크
459100,위츠
347860,알체라
076610,해성옵틱스
120115,코오롱인더우
241690,유니테크노
216050,인크로스
041910,폴라리스AI파마
128660,피제이메탈
000180,성창기업지주
168330,내츄럴엔도텍
002800,신신제약
067370,선바이오
056360,코위버
032850,비트컴퓨터
228670,레이
079980,휴비스
043710,코스리거글로벌
443250,레뷰코퍼레이션
038460,바이오스마트
111710,남화산업
101140,인바이오젠
045660,에이텍
060310,3S
100220,비상교육
463480,모티브링크
162300,신스틸
073640,테라사이언스
036000,예림당
003780,진양산업
081150,티플랙스
263600,덕우전자
039610,화성밸브
196490,디에이테크놀로지
204840,지엘팜텍
016090,대현
002795,아모레퍼시픽홀딩스우
039020,이건홀딩스
082850,우리바이오
044340,위닉스
338100,NH프라임리츠
155660,DSR
083790,CG인바이츠
013700,까뮤이앤씨
060570,드림어스컴퍼니
109860,동일금속
007820,엠엑스로보틱스
153710,옵티팜
013360,일성건설
003310,대주산업
347000,센코
092300,현우산업
038680,에스넷
003925,남양유업우
025550,한국선재
000220,유유제약
332370,아이디피
068290,삼성출판사
048770,TPC로보틱스
299170,더블유에스아이
049480,오픈베이스
064800,포니링크
315640,딥노이드
140070,서플러스글로벌
461030,아이엠비디엑스
198440,강동씨앤엘
080010,이상네트웍스
205470,휴마시스
137950,제이씨케미칼
251630,브이원텍
417790,트루엔
010040,한국내화
065530,와이어블
046210,HLB파나진
191420,테고사이언스
214260,라파스
041460,한국전자인증
061250,화일약품
123420,위메이드플레이
215360,우리산업
048910,대원미디어
222110,팬젠
012790,신일제약
003010,혜인
061040,알에프텍
071090,하이스틸
099220,SDN
033230,인성정보
384470,코어라인소프트
311690,CJ 바이오사이언스
072130,유엔젤
010660,화천기계
010240,흥국
009770,삼정펄프
241790,티이엠씨씨엔에스
104620,노랑풍선
097800,윈팩
452400,이닉스
071670,에이테크솔루션
009200,무림페이퍼
046940,우원개발
004780,대륙제관
094850,참좋은여행
246690,TS인베스트먼트
155650,와이엠씨
033320,제이씨현시스템
010770,평화홀딩스
001840,이화공영
006880,신송홀딩스
053450,세코닉스
005670,푸드웰
007280,한국특강
089850,유비벨록스
294090,이오플로우
024910,경창산업
024900,디와이덕양
185490,아이진
039420,케이엘넷
012690,모나리자
033560,블루콤
027830,대성창투
134580,탑코미디어
180060,탑선
317850,대모
043650,국순당
145170,노브랜드
136410,아셈스
091440,한울소재과학
088910,동우팜투테이블
217500,러셀
016250,SGC E&C
424980,마이크로투나노
049550,잉크테크
215790,이노인스트루먼트
004060,SG세계물산
088280,쏘닉스
333620,엔시스
095270,웨이브일렉트로
070300,엑스큐어
111110,호전실업
004440,삼일씨엔에스
019990,에너토크
053050,지에스이
294140,레몬
094940,푸른로보틱스
396690,미래에셋글로벌리츠
129260,인터지스
198080,캐프
008370,원풍
109080,옵티시스
246960,SCL사이언스
073110,엘엠에스
004770,써니전자
036670,삼양케이씨아이
175140,휴먼테크놀로지
004540,깨끗한나라
014950,삼익제약
036120,서울평가정보
027050,코리아나
263690,디알젬
214270,FSN
192250,케이사인
317690,퀀타매트릭스
039240,경남스틸
064240,홈캐스트
331380,포커스에이아이
432430,와이랩
042110,에스씨디
010470,오리콤
045340,토탈소프트
296160,프로젠
382150,온코크로스
378850,화승알앤에이
004920,씨아이테크
053620,태양
002630,오리엔트바이오
163280,에어레인
347740,피엔케이피부임상연구센타
000725,현대건설우
075180,새론오토모티브
099520,DGI
222420,쎄노텍
054930,유신
065440,이루온
007370,진양제약
004830,덕성
456570,아이엠지티
100030,인지소프트
092780,DYP
250030,진코스텍
067920,이글루
0013V0,삼진식품
092440,기신정기
260930,씨티케이
452200,민테크
009835,한화솔루션우
016600,큐캐피탈
273060,와이즈버즈
480370,씨케이솔루션
460470,아이빔테크놀로지
033310,엠투엔
002760,보락
001550,조비
446840,지슨
340930,유일에너테크
023810,인팩
417860,오브젠
479960,위너스일렉
199550,레이저옵텍
352910,오비고
372910,한컴라이프케어
001620,케이비아이동국실업
053350,이니텍
053270,구영테크
217480,에스디생명공학
318160,셀바이오휴먼텍
005305,롯데칠성우
036090,위지트
256630,포인트엔지니어링
001465,BYC우
006980,우성
003475,유안타증권우
271830,팸텍
040610,SG&G
004450,삼화왕관
038010,제일테크노스
950220,네오이뮨텍
303360,프로티아
170790,파이오링크
021050,서원
065130,탑엔지니어링
348080,큐라티스
006370,대구백화점
214330,금호에이치티
099410,동방선기
050960,수산아이앤티
003465,유화증권우
072990,에이치시티
002410,범양건영
104540,코렌텍
072470,우리산업홀딩스
053980,오상자이엘
015710,코콤
060560,HC홈센타
058730,다스코
950200,소마젠
471820,셀로맥스사이언스
025530,SJM홀딩스
063440,SM Life Design
089790,제이티
299900,위지윅스튜디오
159580,제로투세븐
219550,디와이디
290670,대보마그네틱
321820,아티스트컴퍼니
291650,압타머사이언스
014190,원익큐브
360350,코셈
378800,샤페론
096610,알에프세미
082210,옵트론텍
278650,HLB바이오스텝
37550K,DL이앤씨우
219420,링크제니시스
007680,대원
317530,에피소드컴퍼니
104040,디에스엠
435570,에르코스
020760,일진디스플
122310,제노레이
051390,YW
177900,쓰리에이로직스
123700,SJM
373160,데이원컴퍼니
440290,HB인베스트먼트
052220,iMBC
393970,대진첨단소재
002140,고려산업
041650,상신브레이크
361570,알비더블유
460870,에스엠씨지
207760,미스터블루
068330,일신바이오
066670,디티씨
023350,한국종합기술
011390,부산산업
033170,시그네틱스
065170,비엘팜텍
090080,평화산업
037330,인지디스플레
094970,제이엠티
042940,상지건설
000910,유니온
054300,팬스타엔터프라이즈
261520,이지스
104200,NHN벅스
288620,에스프리즘
065500,오리엔트정공
28513K,SK케미칼우
408900,스튜디오미르
277070,린드먼아시아
189980,흥국에프엔비
143540,영우디에스피
095910,에스에너지
286750,나노실리칸첨단소재
189690,포시에스
137080,나래나노텍
053160,프리엠스
413640,비아이매트릭스
314140,알피바이오
082660,코스나인
229000,젠큐릭스
317870,엔바이오니아
418250,시큐레터
038070,서린바이오
190650,코리아에셋투자증권
393210,토마토시스템
189860,서전기전
226330,신테카바이오
052790,액토즈소프트
023440,제이스코홀딩스
037230,한국팩키지
466410,사이냅소프트
024950,삼천리자전거
006125,SK디스커버리우
357250,미래에셋맵스리츠
047400,유니온머티리얼
305090,마이크로디지탈
069460,대호에이엘
127980,화인써키트
007530,와이엠
051630,진양화학
171010,램테크놀러지
365590,하이딥
014910,성문전자
238120,얼라인드
060850,영림원소프트랩
008420,문배철강
173940,에프엔씨엔터
009320,아진전자부품
355390,크라우드웍스
000950,전방
037950,엘컴텍
056700,신화인터텍
179530,애드바이오텍
459550,알트
196450,코아시아씨엠
004910,조광페인트
005030,부산주공
419080,엔젯
074610,이엔플러스
006490,인스코비
232830,아이티센피엔에스
066130,하츠
351330,이삭엔지니어링
038060,루멘스
196300,HLB펩
307280,원바이오젠
003080,SB성보
200580,메디쎄이
444530,심플랫폼
376930,노을
465480,인스피언
129890,앱코
288330,파라택시스코리아
006920,모헨즈
153460,네이블
097870,효성오앤비
002920,유성기업
234100,폴라리스세원
476080,M83
369370,블리츠웨이엔터테인먼트
017180,명문제약
105760,포스뱅크
263020,디케이앤디
227950,엔투텍
090410,덕신이피씨
052460,아이크래프트
093240,형지엘리트
026940,부국철강
100660,서암기계공업
025880,케이씨피드
420570,제이투케이바이오
0010V0,제이피아이헬스케어
057540,옴니시스템
419120,산돌
002290,삼일기업공사
049830,승일
011230,삼화전자
122690,서진오토모티브
376290,씨유테크
458350,에스팀
140520,대창스틸
215380,우정바이오
105550,엣지파운드리
114450,그린생명과학
450330,하스
355690,에이텀
150900,파수AI
250000,보라티알
091590,남화토건
178780,일월지엠엘
261200,덴티스
012280,영화금속
263810,상신전자
224110,에이텍모빌리티
184230,SGA솔루션즈
019490,엑시큐어하이트론
033540,파라텍
452160,제이엔비
263770,유에스티
004410,서울식품
051490,나라엠앤디
050860,아세아텍
452300,캡스톤파트너스
221980,케이디켐
297570,알로이스
072770,멤레이비티
009140,경인전자
290120,DH오토리드
237820,플레이디
066900,디에이피
032960,동일기연
239890,피엔에이치테크
035460,기산텔레콤
017040,광명전기
011300,우성머티리얼스
008870,금비
127710,아시아경제
133820,화인베스틸
352700,씨앤투스
220180,핸디소프트
027740,마니커
256150,한독크린텍
033830,티비씨
049800,우진플라임
064090,인크레더블버즈
089140,넥스턴앤롤코리아
218150,미래생명자원
215090,솔디펜스
000215,DL우
260660,알리코제약
221840,하이즈항공
069410,엔텔스
128540,에코캡
123570,이엠넷
332290,누보
011420,갤럭시아에스엠
020180,대신정보통신
043340,에쎈테크
204020,그리티
044960,이글벳
013000,세우글로벌
311390,네오크레마
122350,삼기
335810,프리시젼바이오
083550,케이엠
198940,한주라이트메탈
206560,덱스터
019770,서연탑메탈
289220,자이언트스텝
049470,비트플래닛
200780,비씨월드제약
101240,씨큐브
096630,에스코넥
087600,픽셀플러스
481850,신한글로벌액티브리츠
263700,케어랩스
086040,바이오톡스텍
002880,디와이에이
469750,아이비젼웍스
134790,시디즈
088340,유라클
148250,알엔투테크놀로지
258610,케일럼
206400,베노티앤알
014570,고려제약
064480,브리지텍
219750,한국비티비
007120,미래아이앤지
066360,체리부로
000890,보해양조
089150,케이씨티
003060,에이프로젠바이오로직스
081580,성우전자
005320,온타이드
290090,트윔
022220,티케이지애강
010640,진양폴리
340810,시선AI
050120,ES큐브
023960,에쓰씨엔지니어링
032790,엠젠솔루션
084870,TBH글로벌
024120,KB오토시스
186230,그린플러스
364950,에이아이코리아
046310,백금T&A
145270,케이탑리츠
475460,미트박스
388610,지에프씨생명과학
047080,한빛소프트
014990,인디에프
057030,YBM넷
064520,테크엘
284620,카이노스메드
464280,티디에스팜
052600,한네트
407400,꿈비
103840,우양
203450,유니온바이오메트릭스
071850,캐스텍코리아
337840,유엑스엔
068940,셀피글로벌
119500,포메탈
011330,유니켐
153490,우리이앤엘하루틴
340440,세림B&G
025440,DH오토웨어
079000,와토스코리아
160550,NEW
900300,오가닉티코스메틱
429270,시지트로닉스
263050,유틸렉스
112190,KC산업
004365,세방우
000760,이화산업
050110,캠시스
133750,메가엠디
199480,뱅크웨어글로벌
187270,신화콘텍
270870,뉴트리
0010F0,보원케미칼
318410,비비씨
403490,우듬지팜
387570,파인메딕스
159910,에코글로우
043910,자연과환경
059100,아이컴포넌트
045060,오공
383930,디티앤씨알오
276730,한울앤제주
080520,오디텍
208860,다산디엠씨
228340,동양파일
003535,한화투자증권우
376180,피코그램
021650,한국큐빅
079650,서산
434480,모니터랩
122830,원포유
066910,손오공
001000,신라섬유
097780,에코볼트
373170,엠아이큐브솔루션
430690,한싹
026040,제이에스티나
086060,진바이오텍
001380,SG글로벌
075970,동국알앤에스
109820,진매트릭스
060540,에스에이티
351320,넥사다이내믹스
031310,아이즈비전
464500,아이언디바이스
002870,신풍
450520,인스웨이브
075130,플랜티넷
032860,더라미
262840,아이퀘스트
495810,유비씨
464580,닷밀
005820,원림
088790,진도
031510,오스템
208710,포톤
288980,모아데이타
058110,멕아이씨에스
363260,모비데이즈
025750,한솔홈데코
277410,인산가
363250,진시스템
023150,MH에탄올
33637K,솔루스첨단소재1우
336060,웨이버스
054780,키이스트
446440,에피바이오텍
012620,원일특강
057680,티사이언티픽
169330,엠브레인
359090,씨엔알리서치
044480,빌리언스
002420,세기상사
004870,티웨이홀딩스
013720,THE CUBE&
043200,파루
195500,마니커에프앤지
200350,아티스트스튜디오
308170,씨티알모빌리티
019570,플루토스
318020,포인트모바일
099390,브레인즈컴퍼니
258830,세종메디칼
263920,휴엠앤씨
053950,경남제약
001210,금호전기
045300,성우테크론
296640,이노에이엑스
001070,대한방직
356890,싸이버원
475660,에스켐
065950,웰크론
068050,팬엔터테인먼트
254120,자비스
195990,에이비프로바이오
187220,디티앤씨
438700,버넥트
243870,아이티센코어
114630,폴라리스우노
038950,파인디지털
290520,신도기연
073540,에프알텍
406820,뷰티스킨
239610,에이치엘사이언스
246250,에스엘에스바이오
457600,벡트
900070,글로벌에스엠
106240,파인테크닉스
131090,시큐브
007720,소노스퀘어
130500,GH신소재
027040,서울전자통신
039740,한국정보공학
257370,피엔티엠에스
037370,EG
008250,이건산업
440320,오픈놀
241840,에이스토리
035200,프럼파스트
048470,대동스틸
318000,KBG
000040,KR모터스
012160,영흥
351870,차이커뮤니케이션
177830,파버나인
462310,뉴키즈온
148930,에이치와이티씨
038620,위즈코프
024070,WISCOM
238490,힘스
006570,대림통상
009810,플레이그램
021880,메이슨캐피탈
252500,세화피앤씨
033200,모아텍
078590,휴림에이텍
131220,대한과학
403360,라피치
010400,우진아이엔에스
142760,모아라이프플러스
003680,한성기업
017000,신원종합개발
033250,체시스
162120,루켄테크놀러지스
030720,동원수산
002025,코오롱우
006345,대원전선우
300120,라온피플
013810,스페코
131100,티엔엔터테인먼트
038870,에코심플렉스
079170,한창산업
398120,에스지헬스케어
019175,신풍제약우
318010,팜스빌
065370,위세아이텍
002690,동일제강
225220,제놀루션
462510,라메디텍
033050,제이엠아이
016670,디모아
115160,휴맥스
008470,부스타
311060,엘에이티
009460,한창제지
068100,케이웨더
043220,티에스넥스젠
462980,아이지넷
397810,애드포러스
33626L,두산퓨얼셀2우B
080530,코디
317240,TS트릴리온
090370,메타랩스
342870,오아
014130,한익스프레스
290270,휴네시온
045510,정원엔시스
274400,이노시뮬레이션
237750,피앤씨테크
405920,나라셀라
056730,CNT85
019660,글로본
005110,한창
091340,S&K폴리텍
233990,질경이
006740,블루산업개발
455180,케이지에이
900110,딥커머스
347770,핌스
032750,삼진
115610,이미지스
143210,핸즈코퍼레이션
227420,도부
002355,넥센타이어1우B
333050,이노테나
001810,무림SP
039290,인포뱅크
018680,서울제약
053290,NE능률
353590,오토앤
071950,코아스
063760,이엘피
015260,에이엔피
446070,유니드비티플러스
101400,엔시트론
200230,텔콘RF제약
121890,에스디시스템
046390,삼화네트웍스
348030,모비릭스
317120,라닉스
004270,남성
090150,아이윈
007770,한일화학
069140,누리플랜
223310,사토시홀딩스
052300,오션인더블유
298060,풍전약품
118000,메타케어
038880,아이에이
206950,볼빅
002820,SUN&L
373110,엑셀세라퓨틱스
005360,모나미
188040,바이오포트
130740,티피씨글로벌
310870,디와이씨
267790,배럴
016100,리더스코스메틱
059180,엔더블유시
367000,플래티어
138070,신진에스엠
083660,CSA 코스믹
008775,호텔신라우
093380,풍강
049120,파인디앤씨
060380,동양에스텍
051380,피씨디렉트
131180,딜리
432980,엠에프씨
354390,바스칸바이오제약
304840,피플바이오
032080,아즈텍WB
291230,엔피
065060,지엔코
290560,파라택시스이더리움
140430,카티스
036480,대성미생물
900310,컬러레이
003495,대한항공우
053060,세동
073570,리튬포어스
051780,큐로홀딩스
069640,한세엠케이
006050,국영지앤엠
335870,윙스풋
424760,벨로크
377330,이지트로닉스
207490,에이펙스인텍
376980,원티드랩
197140,디지캡
353190,휴럼
303530,이노뎁
054090,삼진엘앤디
058450,한주에이알티
208350,지란지교시큐리티
024940,PN풍년
102950,아하
403810,아이엘로보틱스
009310,참엔지니어링
026910,광진실업
065650,하이퍼코퍼레이션
139670,키네마스터
006200,한국전자홀딩스
434190,탈로스
115480,씨유메디칼
024890,대원화성
065150,대산F&B
025890,한국주강
032800,판타지오
134060,이퓨쳐
354200,엔젠바이오
123750,알톤
091970,나노캠텍
270210,에스알바이오텍
023770,플레이위드
016920,카스
021040,대호특수강
328380,솔트웨어
377220,프롬바이오
002360,SH에너지화학
179720,머니무브
331660,한국미라클피플사
210120,캔버스엔
236810,엔비티
080470,성창오토텍
044780,에이치케이
043360,디지아이
067010,이씨에스
070590,인티큐브
101000,KS인더스트리
258790,소프트캠프
900340,윙입푸드
331520,밸로프
301300,바이브컴퍼니
352940,인바이오
067730,로지시스
076340,지에이이노더스
017250,인터엠
372800,아이티아이즈
188260,세니젠
146060,율촌
080720,한국유니온제약
306040,에스제이그룹
191600,블루탑
222980,한국맥널티
012170,아센디오
418620,E8
032280,삼일
038530,케이바이오랩스
148780,비큐AI
054940,엑사이엔씨
226340,본느
078860,아이오케이이엔엠
465770,STX그린로지스
239340,이스트에이드
096690,에이루트
037400,우리엔터프라이즈
216400,인바이츠바이오코아
098660,에스티오
357430,마스턴프리미어리츠
131760,파인텍
278990,EMB
103230,에스앤더블류
027580,상보
900100,파이온엑스
362990,드림인사이트
322970,무진메디
192390,윈하이텍
020400,대동금속
109960,앱토크롬
415380,스튜디오삼익
034940,조아제약
084440,유비온
109670,씨싸이트
123840,뉴온
00499K,롯데지주우
054220,비츠로시스
275630,에스에스알
060900,에이전트AI
015020,이스타코
001685,대상우
083470,이엠앤아이
115570,스타플렉스
083640,인콘
365900,브이씨
113810,디젠스
431190,케이쓰리아이
154030,아시아종묘
238200,비피도
225590,패션플랫폼
085810,알티캐스트
227610,아우딘퓨쳐스
317860,노드메이슨
389680,유디엠텍
044380,주연테크
322780,코퍼스코리아
270520,앱튼
214610,롤링스톤
039310,세중
035620,바른손이앤에이
224060,더코디
045520,크린앤사이언스
405000,플라즈맵
032680,소프트센
060260,뉴보텍
193250,링크드
014100,메디앙스
076080,웰크론한텍
031860,디에이치엑스컴퍼니
222670,플럼라인생명과학
476710,타조이엔터테인먼트
285800,진영
215480,토박스코리아
042040,케이피엠테크
050760,에스폴리텍
032980,바이온
303030,지니틱스
101680,한국정밀기계
368600,아이씨에이치
088290,이원컴포텍
00781K,코리아써키트2우B
001420,태원물산
289010,아이스크림에듀
279600,미디어젠
196700,웹스
0070X0,에스테크엠
008600,윌비스
009440,KC그린홀딩스
052960,태양3C
344860,이노진
336040,타스컴
005257,녹십자홀딩스2우
002070,비비안
011090,에넥스
417180,핑거스토리
482680,미래에셋비전스팩7호
208640,썸에이지
241820,피씨엘
060480,국일신동
108675,LX하우시스우
054410,케이피티유
477380,미래에셋비전스팩4호
060230,제이케이시냅스
169670,코스텍시스템
065770,CS
377030,비트맥스
254160,제이엠멀티
001770,SHD
247660,나노씨엠에스
110020,전진바이오팜
45226K,한화갤러리아우
900270,헝셩그룹
086220,광동헬스바이오
379390,이성씨엔아이
106520,노블엠앤비
065690,파커스
005725,넥센우
0072Z0,KB제33호스팩
048830,엔피케이
18064K,한진칼우
0101C0,하나36호스팩
0130H0,엔에이치스팩33호
079190,케스피온
469880,하나30호스팩
477340,에이치엠씨제7호스팩
087260,모바일어플라이언스
137940,넥스트아이
030350,드래곤플라이
018700,졸스
0044K0,삼성스팩10호
009730,이렘
018620,우진비앤지
096870,엘디티
00806K,대덕1우
191410,육일씨엔에쓰
227100,프로브잇
0115H0,삼성스팩13호
291810,핀텔
208850,이비테크
240600,유진테크놀로지
900120,씨엑스아이
473050,유안타제15호스팩
000087,하이트진로2우B
351020,미쥬
069330,유아이디
199730,바이오인프라
233250,메디안디노스틱
478440,미래에셋비전스팩6호
361670,삼영에스앤씨
067770,세진티에스
092600,앤씨앤
023790,동일스틸럭스
479880,한국제15호스팩
028080,휴맥스홀딩스
115530,씨엔플러스
079950,인베니아
308100,형지글로벌
250930,예선테크
0099W0,미래에셋비전스팩11호
154040,다산솔루에타
019685,대교우B
001795,대한제당우
368970,오에스피
352770,셀레스트라
043590,웰킵스하이텍
244460,올리패스
489480,키움제11호스팩
217320,썬테크
002680,한탑
0134X0,대신밸런스제20호스팩
0096B0,삼성스팩12호
481890,엔에이치스팩31호
289170,바이오텐
456190,큐라켐
0097F0,미래에셋비전스팩10호
177350,베셀
489730,디비금융제13호스팩
0093G0,미래에셋비전스팩8호
149010,아이케이세미콘
004105,태양금속우
478390,KB제29호스팩
065420,에스아이리소스
0037T0,KB제32호스팩
054180,메디콕스
0099X0,IBKS제25호스팩
471050,대신밸런스제17호스팩
0054V0,엔에이치스팩32호
492220,KB제31호스팩
0088D0,메리츠제1호스팩
073190,듀오백
0131D0,키움히어로제2호스팩
419540,비스토스
312610,에이에프더블류
012340,뉴인텍
482520,교보16호스팩
025870,신라에스지
065570,삼영이엔씨
0091W0,신영스팩11호
001755,한양증권우
0041L0,하나35호스팩
217880,틸론
482690,대신밸런스제19호스팩
084695,대상홀딩스우
477760,DB금융스팩12호
0132G0,교보20호스팩
035290,골드앤에스
069920,엑시온그룹
084180,수성웹툰
38380K,LX홀딩스1우
145995,삼양사우
469900,하나31호스팩
225430,케이엠제약
0071M0,삼성스팩11호
060240,스타코링크
487360,신한제14호스팩
474490,유안타제16호스팩
474660,신한제12호스팩
0105P0,유진스팩12호
477470,미래에셋비전스팩5호
496070,신한제16호스팩
176590,코나솔
0129K0,신한제18호스팩
0096D0,미래에셋비전스팩9호
0098T0,교보19호스팩
486630,KB제30호스팩
050090,비케이홀딩스
008290,원풍물산
004255,NPC우
253610,루트락
001515,SK증권우
012205,계양전기우
493790,유안타제17호스팩
489210,교보17호스팩
0004Y0,디비금융제14호스팩
011080,형지I&C
0130D0,신한제17호스팩
043100,알파AI
009620,삼보산업
478110,이베스트스팩6호
103660,씨앗
466690,키움히어로제1호스팩
498390,한화플러스제5호스팩
0041B0,교보18호스팩
003075,코오롱글로벌우
238500,솔루믹스
472220,신영스팩10호
469480,IBKS제24호스팩
488060,유진스팩11호
001067,JW중외제약2우B
106080,케이이엠텍
145210,다이나믹디자인
33637L,솔루스첨단소재2우B
178600,대동고려삼
484130,하나34호스팩
464440,한국제13호스팩
473950,에스케이증권제13호스팩
244880,나눔테크
467930,IBKS제23호스팩
465320,교보15호스팩
224760,엔에스컴퍼니
468760,유진스팩10호
487830,신한제15호스팩
000225,유유제약1우
121850,코이즈
472230,에스케이증권제11호스팩
0068Y0,비엔케이제3호스팩
114920,대주이엔티
03481K,해성산업1우
487720,키움제10호스팩
185190,수프로
0041J0,엘에스스팩1호
236030,씨알푸드
189350,코셋
199290,바이오프로테크
341170,퓨쳐메디신
475250,하나33호스팩
079970,투비소프트
474930,신한제13호스팩
309930,조이웍스앤코
236340,메디젠휴먼케어
004985,성신양회우
212310,오건에코텍
276240,엘리비젼
001065,JW중외제약우
004835,덕성우
199150,데이터스트림즈
276040,스코넥
318660,타임기술
251280,안지오랩
473000,에스케이증권제12호스팩
000325,노루홀딩스우
101390,아이엠
009415,태영건설우
447690,아이오바이오
475240,하나32호스팩
26490K,크라운제과우
066830,제노텍
267080,세븐브로이맥주
202960,판도라티비
311960,인터로이드
215570,크로넥스
044180,KD
234070,에이원큐브텍
332190,오션스바이오
313760,캐리
090355,노루페인트우
266350,팡스카이
258050,테크트랜스
327610,펨토바이오메드
121060,유니포인트
346010,타이드
008500,일정실업
043090,더테크놀로지
000545,흥국화재우
052770,아이톡시
116100,태양기계
000145,하이트진로홀딩스우
299480,지앤이헬스케어
302920,더콘텐츠온
092590,럭스피아
224810,엄지하우스
136660,큐엠씨
005965,동부건설우
217910,에스제이켐
014285,금강공업우
390110,애니메디솔루션
014825,동원시스템즈우
266470,바이오인프라생명과학
005745,크라운해태홀딩스우
36328K,티와이홀딩스우
002995,금호건설우
007575,일양약품우
208890,미래엔에듀파트너
001527,동양2우B
000227,유유제약2우B
093510,엔지브이아이
402420,켈스
004545,깨끗한나라우
