종목코드,종목명
226590,엠디바이스
304360,에스바이오메딕스
287840,인투셀
465770,STX그린로지스
402490,그린리소스
460930,현대힘스
425420,티에프이
443060,HD현대마린솔루션
460860,동국제강
499790,GS피앤엘
310210,보로노이
079900,전진건설로봇
437730,삼현
388790,라이콤
348340,뉴로메카
329180,HD현대중공업
282720,금양그린파워
474610,RF시스템즈
376300,디어유
440110,파두
232680,라온로보틱스
257720,실리콘투
389470,인벤티지랩
271940,일진하이솔루스
450080,에코프로머티
064400,LG씨엔에스
420770,기가비스
376900,로킷헬스케어
361610,SK아이이테크놀로지
125020,티씨머티리얼즈
476060,온코닉테라퓨틱스
323350,다원넥스뷰
221800,유투바이오
107640,한중엔시에스
129920,대성하이텍
295310,에이치브이엠
112290,와이씨켐
474650,링크솔루션
372320,큐로셀
347850,디앤디파마텍
489790,한화비전
373220,LG에너지솔루션
358570,지아이이노베이션
108320,LX세미콘
259960,크래프톤
417200,LS머트리얼즈
456160,지투지바이오
125490,한라캐스트
389500,에스비비테크
100090,SK오션플랜트
417010,나노팀
417500,제이아이테크
394800,쓰리빌리언
457190,이수스페셜티케미컬
034230,파라다이스
389650,넥스트바이오메디컬
178920,PI첨단소재
483650,달바글로벌
484590,삼양컴텍
441270,파인엠텍
448710,코츠테크놀로지
445680,큐리옥스바이오시스템즈
388720,유일로보틱스
432470,케이엔에스
357880,SKAI
322310,오로스테크놀로지
298830,슈어소프트테크
383310,에코프로에이치엔
383220,F&F
278470,에이피알
377300,카카오페이
475580,에이럭스
126730,코칩
254490,미래반도체
380540,옵티코어
318060,그래피
475830,오름테라퓨틱
464080,에스오에스랩
328130,루닛
195940,HK이노엔
388050,지투파워
402340,SK스퀘어
454910,두산로보틱스
484870,엠앤씨솔루션
340930,유일에너테크
474170,루미르
453450,그리드위즈
365340,성일하이텍
451760,컨텍
468530,프로티나
475960,토모큐브
361390,제노코
323410,카카오뱅크
452260,한화갤러리아
022100,포스코DX
302440,SK바이오사이언스
439260,대한조선
403870,HPSP
397030,에이프릴바이오
456040,OCI
